date,state,cases,days
6/14/20,Louisiana,46732,146
6/14/20,Maine,2793,146
6/14/20,Maryland,62328,146
6/14/20,Massachusetts,105603,146
6/14/20,Michigan,66246,146
6/14/20,Minnesota,30502,146
6/14/20,Mississippi,19516,146
6/14/20,Missouri,16384,146
6/14/20,Montana,601,146
6/14/20,Nebraska,16735,146
6/14/20,Nevada,11199,146
6/14/20,New Hampshire,5318,146
6/14/20,New Jersey,166881,146
6/14/20,New Mexico,9723,146
6/14/20,New York,388096,146
6/14/20,North Carolina,44199,146
6/14/20,North Dakota,3083,146
6/14/20,Ohio,41148,146
6/14/20,Oklahoma,8231,146
6/14/20,Oregon,5644,146
6/14/20,Pennsylvania,83301,146
6/14/20,Rhode Island,15947,146
6/14/20,South Carolina,18796,146
6/14/20,South Dakota,5898,146
6/14/20,Tennessee,30174,146
6/14/20,Texas,89542,146
6/14/20,Utah,14313,146
6/14/20,Vermont,1127,146
6/14/20,Virginia,54506,146
6/14/20,Washington,27135,146
6/14/20,West Virginia,2290,146
6/14/20,Wisconsin,25307,146
6/14/20,Wyoming,1060,146
6/15/20,Alabama,26272,147
6/15/20,Alaska,738,147
6/15/20,Arizona,37005,147
6/15/20,Arkansas,12917,147
6/15/20,California,155662,147
6/15/20,Colorado,29284,147
6/15/20,Connecticut,45235,147
6/15/20,Delaware,10340,147
6/15/20,District of Columbia,9799,147
6/15/20,Florida,77318,147
6/15/20,Georgia,55505,147
6/15/20,Hawaii,724,147
6/15/20,Idaho,3472,147
6/15/20,Illinois,134247,147
6/15/20,Indiana,41422,147
6/15/20,Iowa,24110,147
6/15/20,Kansas,11516,147
6/15/20,Kentucky,12863,147
6/15/20,Louisiana,47284,147
6/15/20,Maine,2810,147
6/15/20,Maryland,62653,147
6/15/20,Massachusetts,105690,147
6/15/20,Michigan,66302,147
6/15/20,Minnesota,30724,147
6/15/20,Mississippi,19799,147
6/15/20,Missouri,16712,147
6/15/20,Montana,609,147
6/15/20,Nebraska,16860,147
6/15/20,Nevada,11316,147
6/15/20,New Hampshire,5345,147
6/15/20,New Jersey,167103,147
6/15/20,New Mexico,9845,147
6/15/20,New York,388719,147
6/15/20,North Carolina,45257,147
6/15/20,North Dakota,3104,147
6/15/20,Ohio,41576,147
6/15/20,Oklahoma,8417,147
6/15/20,Oregon,5831,147
6/15/20,Pennsylvania,83687,147
6/15/20,Rhode Island,16093,147
6/15/20,South Carolina,19381,147
6/15/20,South Dakota,5928,147
6/15/20,Tennessee,30945,147
6/15/20,Texas,91726,147
6/15/20,Utah,14757,147
6/15/20,Vermont,1130,147
6/15/20,Virginia,54886,147
6/15/20,Washington,27577,147
6/15/20,West Virginia,2322,147
6/15/20,Wisconsin,25530,147
6/15/20,Wyoming,1079,147
6/16/20,Alabama,26912,148
6/16/20,Alaska,751,148
6/16/20,Arizona,39298,148
6/16/20,Arkansas,13191,148
6/16/20,California,159131,148
6/16/20,Colorado,29427,148
6/16/20,Connecticut,45349,148
6/16/20,Delaware,10403,148
6/16/20,District of Columbia,9818,148
6/16/20,Florida,80101,148
6/16/20,Georgia,56302,148
6/16/20,Hawaii,728,148
6/16/20,Idaho,3543,148
6/16/20,Illinois,134866,148
6/16/20,Indiana,41780,148
6/16/20,Iowa,24263,148
6/16/20,Kansas,11569,148
6/16/20,Kentucky,12899,148
6/16/20,Louisiana,47818,148
6/16/20,Maine,2819,148
6/16/20,Maryland,63004,148
6/16/20,Massachusetts,105885,148
6/16/20,Michigan,66466,148
6/16/20,Minnesota,30913,148
6/16/20,Mississippi,20152,148
6/16/20,Missouri,16930,148
6/16/20,Montana,614,148
6/16/20,Nebraska,17031,148
6/16/20,Nevada,11673,148
6/16/20,New Hampshire,5364,148
6/16/20,New Jersey,167426,148
6/16/20,New Mexico,9933,148
6/16/20,New York,389349,148
6/16/20,North Carolina,46105,148
6/16/20,North Dakota,3127,148
6/16/20,Ohio,42010,148
6/16/20,Oklahoma,8645,148
6/16/20,Oregon,6111,148
6/16/20,Pennsylvania,84077,148
6/16/20,Rhode Island,16164,148
6/16/20,South Carolina,19995,148
6/16/20,South Dakota,5966,148
6/16/20,Tennessee,31623,148
6/16/20,Texas,95973,148
6/16/20,Utah,15077,148
6/16/20,Vermont,1130,148
6/16/20,Virginia,55331,148
6/16/20,Washington,27949,148
6/16/20,West Virginia,2341,148
6/16/20,Wisconsin,25829,148
6/16/20,Wyoming,1089,148
6/17/20,Alabama,27312,149
6/17/20,Alaska,776,149
6/17/20,Arizona,41159,149
6/17/20,Arkansas,13606,149
6/17/20,California,163381,149
6/17/20,Colorado,29658,149
6/17/20,Connecticut,45429,149
6/17/20,Delaware,10444,149
6/17/20,District of Columbia,9847,149
6/17/20,Florida,82711,149
6/17/20,Georgia,57217,149
6/17/20,Hawaii,732,149
6/17/20,Idaho,3634,149
6/17/20,Illinois,135416,149
6/17/20,Indiana,42036,149
6/17/20,Iowa,24616,149
6/17/20,Kansas,11801,149
6/17/20,Kentucky,13190,149
6/17/20,Louisiana,48746,149
6/17/20,Maine,2836,149
6/17/20,Maryland,63565,149
6/17/20,Massachusetts,106151,149
6/17/20,Michigan,66694,149
6/17/20,Minnesota,31328,149
6/17/20,Mississippi,20641,149
6/17/20,Missouri,17151,149
6/17/20,Montana,630,149
6/17/20,Nebraska,17226,149
6/17/20,Nevada,11852,149
6/17/20,New Hampshire,5436,149
6/17/20,New Jersey,167703,149
6/17/20,New Mexico,10065,149
6/17/20,New York,389910,149
6/17/20,North Carolina,47142,149
6/17/20,North Dakota,3170,149
6/17/20,Ohio,42422,149
6/17/20,Oklahoma,8903,149
6/17/20,Oregon,6235,149
6/17/20,Pennsylvania,84387,149
6/17/20,Rhode Island,16213,149
6/17/20,South Carolina,20556,149
6/17/20,South Dakota,6050,149
6/17/20,Tennessee,32112,149
6/17/20,Texas,99466,149
6/17/20,Utah,15464,149
6/17/20,Vermont,1130,149
6/17/20,Virginia,55775,149
6/17/20,Washington,28270,149
6/17/20,West Virginia,2376,149
6/17/20,Wisconsin,26167,149
6/17/20,Wyoming,1114,149
6/18/20,Alabama,28206,150
6/18/20,Alaska,795,150
6/18/20,Arizona,43731,150
6/18/20,Arkansas,13928,150
6/18/20,California,167135,150
6/18/20,Colorado,29886,150
6/18/20,Connecticut,45440,150
6/18/20,Delaware,10499,150
6/18/20,District of Columbia,9903,150
6/18/20,Florida,85918,150
6/18/20,Georgia,58040,150
6/18/20,Hawaii,750,150
6/18/20,Idaho,3744,150
6/18/20,Illinois,136081,150
6/18/20,Indiana,42480,150
6/18/20,Iowa,24959,150
6/18/20,Kansas,11886,150
6/18/20,Kentucky,13391,150
6/18/20,Louisiana,49506,150
6/18/20,Maine,2878,150
6/18/20,Maryland,63839,150
6/18/20,Massachusetts,106422,150
6/18/20,Michigan,66980,150
6/18/20,Minnesota,31707,150
6/18/20,Mississippi,21022,150
6/18/20,Missouri,17488,150
6/18/20,Montana,655,150
6/18/20,Nebraska,17415,150
6/18/20,Nevada,12164,150
6/18/20,New Hampshire,5450,150
6/18/20,New Jersey,168107,150
6/18/20,New Mexico,10153,150
6/18/20,New York,390536,150
6/18/20,North Carolina,48426,150
6/18/20,North Dakota,3199,150
6/18/20,Ohio,43122,150
6/18/20,Oklahoma,9354,150
6/18/20,Oregon,6390,150
6/18/20,Pennsylvania,84780,150
6/18/20,Rhode Island,16269,150
6/18/20,South Carolina,21548,150
6/18/20,South Dakota,6109,150
6/18/20,Tennessee,32604,150
6/18/20,Texas,102677,150
6/18/20,Utah,16015,150
6/18/20,Vermont,1135,150
6/18/20,Virginia,56238,150
6/18/20,Washington,28663,150
6/18/20,West Virginia,2418,150
6/18/20,Wisconsin,26611,150
6/18/20,Wyoming,1144,150
6/19/20,Alabama,29002,151
6/19/20,Alaska,821,151
6/19/20,Arizona,46914,151
6/19/20,Arkansas,14631,151
6/19/20,California,170843,151
6/19/20,Colorado,30172,151
6/19/20,Connecticut,45557,151
6/19/20,Delaware,10611,151
6/19/20,District of Columbia,9952,151
6/19/20,Florida,89740,151
6/19/20,Georgia,59117,151
6/19/20,Hawaii,777,151
6/19/20,Idaho,3871,151
6/19/20,Illinois,136917,151
6/19/20,Indiana,42801,151
6/19/20,Iowa,25424,151
6/19/20,Kansas,12168,151
6/19/20,Kentucky,13629,151
6/19/20,Louisiana,48627,151
6/19/20,Maine,2913,151
6/19/20,Maryland,64150,151
6/19/20,Massachusetts,106650,151
6/19/20,Michigan,67300,151
6/19/20,Minnesota,32063,151
6/19/20,Mississippi,21022,151
6/19/20,Missouri,17780,151
6/19/20,Montana,666,151
6/19/20,Nebraska,17591,151
6/19/20,Nevada,12525,151
6/19/20,New Hampshire,5486,151
6/19/20,New Jersey,168496,151
6/19/20,New Mexico,10260,151
6/19/20,New York,391330,151
6/19/20,North Carolina,50014,151
6/19/20,North Dakota,3232,151
6/19/20,Ohio,43731,151
6/19/20,Oklahoma,9706,151
6/19/20,Oregon,6592,151
6/19/20,Pennsylvania,85288,151
6/19/20,Rhode Island,16337,151
6/19/20,South Carolina,22631,151
6/19/20,South Dakota,6158,151
6/19/20,Tennessee,33603,151
6/19/20,Texas,107322,151
6/19/20,Utah,16585,151
6/19/20,Vermont,1144,151
6/19/20,Virginia,56793,151
6/19/20,Washington,29045,151
6/19/20,West Virginia,2468,151
6/19/20,Wisconsin,26913,151
6/19/20,Wyoming,1173,151
6/20/20,Alabama,29549,152
6/20/20,Alaska,845,152
6/20/20,Arizona,50198,152
6/20/20,Arkansas,15142,152
6/20/20,California,174854,152
6/20/20,Colorado,30334,152
6/20/20,Connecticut,45715,152
6/20/20,Delaware,10681,152
6/20/20,District of Columbia,9984,152
6/20/20,Florida,93789,152
6/20/20,Georgia,60669,152
6/20/20,Hawaii,791,152
6/20/20,Idaho,4006,152
6/20/20,Illinois,137535,152
6/20/20,Indiana,43135,152
6/20/20,Iowa,25552,152
6/20/20,Kansas,12218,152
6/20/20,Kentucky,13800,152
6/20/20,Louisiana,49497,152
6/20/20,Maine,2938,152
6/20/20,Maryland,64565,152
6/20/20,Massachusetts,106936,152
6/20/20,Michigan,67721,152
6/20/20,Minnesota,32499,152
6/20/20,Mississippi,21022,152
6/20/20,Missouri,18155,152
6/20/20,Montana,698,152
6/20/20,Nebraska,17707,152
6/20/20,Nevada,12977,152
6/20/20,New Hampshire,5518,152
6/20/20,New Jersey,168834,152
6/20/20,New Mexico,10430,152
6/20/20,New York,392037,152
6/20/20,North Carolina,51640,152
6/20/20,North Dakota,3257,152
6/20/20,Ohio,44262,152
6/20/20,Oklahoma,10037,152
6/20/20,Oregon,6682,152
6/20/20,Pennsylvania,85678,152
6/20/20,Rhode Island,16337,152
6/20/20,South Carolina,23786,152
6/20/20,South Dakota,6225,152
6/20/20,Tennessee,34223,152
6/20/20,Texas,111594,152
6/20/20,Utah,17173,152
6/20/20,Vermont,1147,152
6/20/20,Virginia,57443,152
6/20/20,Washington,29466,152
6/20/20,West Virginia,2500,152
6/20/20,Wisconsin,27314,152
6/20/20,Wyoming,1179,152
6/21/20,Alabama,30021,153
6/21/20,Alaska,859,153
6/21/20,Arizona,52666,153
6/21/20,Arkansas,15561,153
6/21/20,California,178807,153
6/21/20,Colorado,30524,153
6/21/20,Connecticut,45755,153
6/21/20,Delaware,10775,153
6/21/20,District of Columbia,10020,153
6/21/20,Florida,97283,153
6/21/20,Georgia,61493,153
6/21/20,Hawaii,802,153
6/21/20,Idaho,4025,153
6/21/20,Illinois,138154,153
6/21/20,Indiana,43496,153
6/21/20,Iowa,26020,153
6/21/20,Kansas,12258,153
6/21/20,Kentucky,13919,153
6/21/20,Louisiana,49890,153
6/21/20,Maine,2957,153
6/21/20,Maryland,64903,153
6/21/20,Massachusetts,107061,153
6/21/20,Michigan,67873,153
6/21/20,Minnesota,32952,153
6/21/20,Mississippi,21022,153
6/21/20,Missouri,18552,153
6/21/20,Montana,717,153
6/21/20,Nebraska,17810,153
6/21/20,Nevada,13236,153
6/21/20,New Hampshire,5544,153
6/21/20,New Jersey,169142,153
6/21/20,New Mexico,10565,153
6/21/20,New York,392702,153
6/21/20,North Carolina,52854,153
6/21/20,North Dakota,3294,153
6/21/20,Ohio,44808,153
6/21/20,Oklahoma,10515,153
6/21/20,Oregon,6945,153
6/21/20,Pennsylvania,86024,153
6/21/20,Rhode Island,16337,153
6/21/20,South Carolina,24693,153
6/21/20,South Dakota,6297,153
6/21/20,Tennessee,34719,153
6/21/20,Texas,114886,153
6/21/20,Utah,17567,153
6/21/20,Vermont,1159,153
6/21/20,Virginia,57994,153
6/21/20,Washington,29797,153
6/21/20,West Virginia,2543,153
6/21/20,Wisconsin,27598,153
6/21/20,Wyoming,1197,153
6/22/20,Alabama,30454,154
6/22/20,Alaska,869,154
6/22/20,Arizona,54767,154
6/22/20,Arkansas,16083,154
6/22/20,California,184620,154
6/22/20,Colorado,30689,154
6/22/20,Connecticut,45782,154
6/22/20,Delaware,10820,154
6/22/20,District of Columbia,10058,154
6/22/20,Florida,100209,154
6/22/20,Georgia,62705,154
6/22/20,Hawaii,804,154
6/22/20,Idaho,4267,154
6/22/20,Illinois,138615,154
6/22/20,Indiana,43709,154
6/22/20,Iowa,26217,154
6/22/20,Kansas,12576,154
6/22/20,Kentucky,14073,154
6/22/20,Louisiana,50352,154
6/22/20,Maine,2971,154
6/22/20,Maryland,65202,154
6/22/20,Massachusetts,107210,154
6/22/20,Michigan,68144,154
6/22/20,Minnesota,33259,154
6/22/20,Mississippi,22287,154
6/22/20,Missouri,18733,154
6/22/20,Montana,734,154
6/22/20,Nebraska,17957,154
6/22/20,Nevada,13575,154
6/22/20,New Hampshire,5558,154
6/22/20,New Jersey,169415,154
6/22/20,New Mexico,10694,154
6/22/20,New York,393257,154
6/22/20,North Carolina,53840,154
6/22/20,North Dakota,3319,154
6/22/20,Ohio,45537,154
6/22/20,Oklahoma,10733,154
6/22/20,Oregon,7115,154
6/22/20,Pennsylvania,86666,154
6/22/20,Rhode Island,16459,154
6/22/20,South Carolina,25701,154
6/22/20,South Dakota,6326,154
6/22/20,Tennessee,35255,154
6/22/20,Texas,119646,154
6/22/20,Utah,18035,154
6/22/20,Vermont,1163,154
6/22/20,Virginia,58465,154
6/22/20,Washington,30443,154
6/22/20,West Virginia,2571,154
6/22/20,Wisconsin,27849,154
6/22/20,Wyoming,1230,154
6/23/20,Alabama,31097,155
6/23/20,Alaska,905,155
6/23/20,Arizona,58397,155
6/23/20,Arkansas,16678,155
6/23/20,California,191039,155
6/23/20,Colorado,30877,155
6/23/20,Connecticut,45899,155
6/23/20,Delaware,10847,155
6/23/20,District of Columbia,10094,155
6/23/20,Florida,103495,155
6/23/20,Georgia,64577,155
6/23/20,Hawaii,807,155
6/23/20,Idaho,4412,155
6/23/20,Illinois,139282,155
6/23/20,Indiana,43967,155
6/23/20,Iowa,26470,155
6/23/20,Kansas,12659,155
6/23/20,Kentucky,14323,155
6/23/20,Louisiana,51708,155
6/23/20,Maine,2994,155
6/23/20,Maryland,65602,155
6/23/20,Massachusetts,107439,155
6/23/20,Michigan,68373,155
6/23/20,Minnesota,33501,155
6/23/20,Mississippi,22898,155
6/23/20,Missouri,19148,155
6/23/20,Montana,743,155
6/23/20,Nebraska,18091,155
6/23/20,Nevada,14058,155
6/23/20,New Hampshire,5571,155
6/23/20,New Jersey,169734,155
6/23/20,New Mexico,10838,155
6/23/20,New York,393855,155
6/23/20,North Carolina,54824,155
6/23/20,North Dakota,3326,155
6/23/20,Ohio,46127,155
6/23/20,Oklahoma,11028,155
6/23/20,Oregon,7317,155
6/23/20,Pennsylvania,87283,155
6/23/20,Rhode Island,16533,155
6/23/20,South Carolina,26613,155
6/23/20,South Dakota,6353,155
6/23/20,Tennessee,36018,155
6/23/20,Texas,124726,155
6/23/20,Utah,18454,155
6/23/20,Vermont,1164,155
6/23/20,Virginia,58994,155
6/23/20,Washington,30778,155
6/23/20,West Virginia,2593,155
6/23/20,Wisconsin,28187,155
6/23/20,Wyoming,1254,155
6/24/20,Alabama,32064,156
6/24/20,Alaska,926,156
6/24/20,Arizona,60207,156
6/24/20,Arkansas,17375,156
6/24/20,California,195889,156
6/24/20,Colorado,31139,156
6/24/20,Connecticut,45913,156
6/24/20,Delaware,10889,156
6/24/20,District of Columbia,10128,156
6/24/20,Florida,109006,156
6/24/20,Georgia,66290,156
6/24/20,Hawaii,821,156
6/24/20,Idaho,4650,156
6/24/20,Illinois,140025,156
6/24/20,Indiana,44260,156
6/24/20,Iowa,26897,156
6/24/20,Kansas,13110,156
6/24/20,Kentucky,14522,156
6/24/20,Louisiana,52590,156
6/24/20,Maine,3017,156
6/24/20,Maryland,65934,156
6/24/20,Massachusetts,107611,156
6/24/20,Michigan,68711,156
6/24/20,Minnesota,33798,156
